Date,Open,High,Low,Close,Volume,VIX,IV
2023-06-21 00:00:00-04:00,47.2883712648157,47.306778992580064,46.77296542015865,46.800575256347656,16939600,18.0,0.18
2023-06-22 00:00:00-04:00,46.61651052945506,47.067487624967136,46.41402901094691,47.04907989501953,14993800,13.199999809265137,0.13199999809265137
2023-06-23 00:00:00-04:00,46.60730198580122,46.68093290097349,46.101101732195346,46.321990966796875,16544600,12.90999984741211,0.1290999984741211
2023-06-26 00:00:00-04:00,46.303582679720854,46.75455974151009,46.183934199466165,46.211544036865234,13032100,13.4399995803833,0.134399995803833
2023-06-27 00:00:00-04:00,46.30357990369508,46.975446157142365,46.24835672129249,46.80978012084961,12981000,14.25,0.1425
2023-06-28 00:00:00-04:00,46.73614815438059,46.957037368082126,46.423223816337114,46.8189811706543,11387600,13.739999771118164,0.13739999771118164
2023-06-29 00:00:00-04:00,46.80978195076108,47.18713160130945,46.77296649438681,47.13190841674805,14246000,13.430000305175781,0.13430000305175782
2023-06-30 00:00:00-04:00,47.748551963637574,48.098288244040596,47.4172198993274,47.61970138549805,18188300,13.539999961853027,0.13539999961853028
2023-07-03 00:00:00-04:00,47.26996922999311,47.702542107264804,47.24235939047892,47.693336486816406,7338300,13.59000015258789,0.13590000152587892
2023-07-05 00:00:00-04:00,47.26674993748475,47.82315521823712,47.22965530875766,47.767513275146484,14950500,13.569999694824219,0.1356999969482422
2023-07-06 00:00:00-04:00,47.35948892373989,47.47076928636799,46.97000588577205,47.396583557128906,13931100,14.180000305175781,0.1418000030517578
2023-07-07 00:00:00-04:00,47.29456928223918,47.897344619479206,47.05346126986628,47.28529739379883,15580400,15.4399995803833,0.154399995803833
2023-07-10 00:00:00-04:00,47.35948668030649,47.75824512650174,47.31312015953608,47.66551208496094,19046500,14.829999923706055,0.14829999923706055
2023-07-11 00:00:00-04:00,47.823155961130226,48.36101747341279,47.79533675792201,48.333194732666016,14998300,15.069999694824219,0.15069999694824218
2023-07-12 00:00:00-04:00,47.81388908969163,48.15700560290426,46.85872174136719,47.053466796875,26332500,14.84000015258789,0.1484000015258789
2023-07-13 00:00:00-04:00,47.00709082185284,47.86952147867109,46.96999973086315,47.78606033325195,17864800,13.539999961853027,0.13539999961853028
2023-07-14 00:00:00-04:00,46.756714662436075,47.26675704023109,46.42287356634166,46.71962356567383,19566600,13.609999656677246,0.13609999656677246
2023-07-17 00:00:00-04:00,46.55269317722341,47.24820153085462,46.49705123541908,47.11837387084961,16140700,13.34000015258789,0.13340000152587891
2023-07-18 00:00:00-04:00,47.27602785487856,47.637691687243446,47.15547206491062,47.51713943481445,16430800,13.479999542236328,0.1347999954223633
2023-07-19 00:00:00-04:00,48.4166572040909,48.62994602211093,47.94371304892277,48.62067413330078,21745000,13.300000190734863,0.13300000190734862
2023-07-20 00:00:00-04:00,48.27755841330238,49.02870523270497,48.1477272051281,48.565032958984375,22784400,13.760000228881836,0.13760000228881836
2023-07-21 00:00:00-04:00,48.91742506997537,49.14926120774777,48.713408136723274,48.80614471435547,51284800,13.989999771118164,0.13989999771118164
2023-07-24 00:00:00-04:00,48.861783738310095,49.43673991424921,48.84323642255025,49.25127029418945,18390200,13.600000381469727,0.13600000381469726
2023-07-25 00:00:00-04:00,49.325454471085834,49.85404057226063,49.2512687479143,49.705665588378906,16136600,13.90999984741211,0.1390999984741211
2023-07-26 00:00:00-04:00,49.65003293059831,49.75204140711959,49.112171340773024,49.3532829284668,13563700,13.859999656677246,0.13859999656677247
2023-07-27 00:00:00-04:00,49.70567065115111,49.97460144230951,49.01943760737887,49.14926528930664,15795500,13.1899995803833,0.13189999580383302
2023-07-28 00:00:00-04:00,48.27756256809736,48.61140366237423,48.008631777185784,48.305381774902344,27491300,14.40999984741211,0.14409999847412108
2023-07-31 00:00:00-04:00,48.07353690091773,48.388834158511116,47.98080387002371,48.25900650024414,14193500,13.329999923706055,0.13329999923706054
2023-08-01 00:00:00-04:00,48.750500339873376,48.94524183689426,48.50939232511494,48.833961486816406,15286200,13.630000114440918,0.13630000114440918
2023-08-02 00:00:00-04:00,48.574311255833315,49.25127239096372,48.51866930618491,48.75978088378906,17693700,13.930000305175781,0.13930000305175783
2023-08-03 00:00:00-04:00,48.67631337955172,49.399640942947435,48.444477259228634,49.288360595703125,15186400,16.09000015258789,0.1609000015258789
2023-08-04 00:00:00-04:00,49.037980852127866,49.44601118109334,48.722683563255856,48.80614471435547,12266700,15.920000076293945,0.15920000076293944
2023-08-07 00:00:00-04:00,49.121447720528145,49.21418077141492,48.85251692040171,49.158538818359375,11327900,17.100000381469727,0.17100000381469727
2023-08-08 00:00:00-04:00,48.83395963134497,49.269812664102375,48.555756997951505,49.204898834228516,12224800,15.770000457763672,0.15770000457763672
2023-08-09 00:00:00-04:00,49.05653060500756,49.56656942594015,48.833966345171014,49.139991760253906,18765500,15.989999771118164,0.15989999771118163
2023-08-10 00:00:00-04:00,49.52947286631618,50.20643397140724,49.30690861513752,49.49237823486328,16329500,15.960000038146973,0.15960000038146974
2023-08-11 00:00:00-04:00,49.473832570553704,50.03024144830368,49.32545757732815,49.881866455078125,14344500,15.850000381469727,0.15850000381469725
2023-08-14 00:00:00-04:00,49.8911389502697,50.19716436737884,49.81695322152558,49.965328216552734,20707300,14.84000015258789,0.1484000015258789
2023-08-15 00:00:00-04:00,49.724214634060566,49.82622310231785,49.316184298570214,49.47383117675781,20173400,14.819999694824219,0.14819999694824218
2023-08-16 00:00:00-04:00,49.325452352775166,49.63147773375427,49.02870239775583,49.11216354370117,26470200,16.459999084472656,0.16459999084472657
2023-08-17 00:00:00-04:00,50.48463976820989,51.78292364939766,50.419725927904395,50.753570556640625,45278000,16.780000686645508,0.16780000686645508
2023-08-18 00:00:00-04:00,50.66083500918209,51.43052916518629,50.65155958243115,51.041046142578125,28839800,17.889999389648438,0.17889999389648437
2023-08-21 00:00:00-04:00,51.189418968224544,51.736552384614185,51.14305244904684,51.41197967529297,18283200,17.299999237060547,0.17299999237060548
2023-08-22 00:00:00-04:00,51.449077864557495,51.76437516933016,51.26360823747847,51.4305305480957,15661300,17.1299991607666,0.171299991607666
2023-08-23 00:00:00-04:00,51.56963373291163,52.11676718799841,51.3748922160686,51.912750244140625,18250000,16.969999313354492,0.16969999313354492
2023-08-24 00:00:00-04:00,52.228047041615945,52.37642203455933,51.19869398039795,51.22651672363281,17586400,15.979999542236328,0.15979999542236328
2023-08-25 00:00:00-04:00,51.235789465285606,51.81074213031275,51.235789465285606,51.65309524536133,15731800,17.200000762939453,0.17200000762939452
2023-08-28 00:00:00-04:00,51.829285986514144,52.190949792586736,51.63454448132717,52.116764068603516,15189900,15.680000305175781,0.1568000030517578
2023-08-29 00:00:00-04:00,52.25586606270142,52.67317183436133,52.03330534284205,52.45061111450195,17859100,15.079999923706055,0.15079999923706056
2023-08-30 00:00:00-04:00,52.51552322295678,52.77517856675376,52.43206207137364,52.68244552612305,12145400,14.449999809265137,0.14449999809265138
