Date,Open,High,Low,Close,Volume,VIX,IV
2023-06-21 00:00:00-04:00,103.8628269721334,106.39239932021883,103.38324822443039,105.32038879394531,2943500,18.0,0.18
2023-06-22 00:00:00-04:00,103.72178688680809,105.21695693890781,102.38646925563518,104.77498626708984,2911800,13.199999809265137,0.13199999809265137
2023-06-23 00:00:00-04:00,103.16696854386241,105.34860501761182,103.16696854386241,104.98186492919922,3536100,12.90999984741211,0.1290999984741211
2023-06-26 00:00:00-04:00,104.85961216661248,106.90959855478023,104.6339204578069,106.2983627319336,2351900,13.4399995803833,0.134399995803833
2023-06-27 00:00:00-04:00,106.39239774736849,107.84055393280231,105.71533696722987,107.18230438232422,2341800,14.25,0.1425
2023-06-28 00:00:00-04:00,107.09766867979454,108.4705943015315,106.15730807523097,108.23550415039062,2514800,13.739999771118164,0.13739999771118164
2023-06-29 00:00:00-04:00,108.37656066831242,110.02219174136705,108.23550514145988,109.40155029296875,2324800,13.430000305175781,0.13430000305175782
2023-06-30 00:00:00-04:00,109.82472031741985,110.46416584140529,108.61165422746,109.64604949951172,2654500,13.539999961853027,0.13539999961853028
2023-07-03 00:00:00-04:00,110.1726414778767,111.53616135607184,109.87171922540627,110.52997589111328,1537200,13.59000015258789,0.13590000152587892
2023-07-05 00:00:00-04:00,110.68044751728728,110.86852395511482,108.762118072124,109.27931213378906,2777100,13.569999694824219,0.1356999969482422
2023-07-06 00:00:00-04:00,108.5364112294062,108.98778744294054,106.09147527324741,106.58045959472656,3083300,14.180000305175781,0.1418000030517578
2023-07-07 00:00:00-04:00,106.59928446584954,111.9969526188035,106.44882331728796,110.98136138916016,4147600,15.4399995803833,0.154399995803833
2023-07-10 00:00:00-04:00,110.56759942588552,111.84649039682098,110.16324408692238,110.81208801269531,2582600,14.829999923706055,0.14829999923706055
2023-07-11 00:00:00-04:00,111.44215810899574,113.10659353379855,110.91555119332033,112.85269927978516,2651300,15.069999694824219,0.15069999694824218
2023-07-12 00:00:00-04:00,113.78363231558677,115.1283482572008,112.29786084944891,112.80565643310547,2395500,14.84000015258789,0.1484000015258789
2023-07-13 00:00:00-04:00,112.78687000940306,113.91530003323261,111.72425777634072,112.76805877685547,2374400,13.539999961853027,0.13539999961853028
2023-07-14 00:00:00-04:00,112.41071132048332,112.41071132048332,110.52999004794597,111.34810638427734,2007400,13.609999656677246,0.13609999656677246
2023-07-17 00:00:00-04:00,111.00017170563285,112.25085308881519,110.2854956046169,111.08480072021484,2116300,13.34000015258789,0.13340000152587891
2023-07-18 00:00:00-04:00,110.89672534175226,114.33844139145592,110.6146142932796,112.30726623535156,2314100,13.479999542236328,0.1347999954223633
2023-07-19 00:00:00-04:00,112.33547375913832,114.921465347998,112.33547375913832,114.82743072509766,2883200,13.300000190734863,0.13300000190734862
