Date,Open,High,Low,Close,Volume,VIX,IV
2023-06-21 00:00:00-04:00,87.48966781149822,87.60690212287696,86.08279644407278,86.60060119628906,17873000,18.0,0.18
2023-06-22 00:00:00-04:00,86.40521826330873,87.13796263133851,86.09258096443712,86.45406341552734,10915300,13.199999809265137,0.13199999809265137
2023-06-23 00:00:00-04:00,85.99486738387601,86.36612926468706,85.5943043776741,86.07302856445312,13538000,12.90999984741211,0.1290999984741211
2023-06-26 00:00:00-04:00,86.01440676416003,87.43104267983387,85.75061465741301,86.65921783447266,13132700,13.4399995803833,0.134399995803833
2023-06-27 00:00:00-04:00,86.85462564413714,87.59714195345157,86.4540551832371,87.01094055175781,10032700,14.25,0.1425
2023-06-28 00:00:00-04:00,87.33334532385044,87.3431173344037,86.49313130891161,86.7862319946289,12118300,13.739999771118164,0.13739999771118164
2023-06-29 00:00:00-04:00,85.77993757888976,87.06956727695966,85.33051450565665,86.90347290039062,13402600,13.430000305175781,0.13430000305175782
2023-06-30 00:00:00-04:00,87.12818573106959,87.53852076521797,86.57130034076516,87.22588348388672,12837500,13.539999961853027,0.13539999961853028
2023-07-03 00:00:00-04:00,87.06956176002554,88.85745211293566,86.86439425899847,88.41780853271484,7979500,13.59000015258789,0.13590000152587892
2023-07-05 00:00:00-04:00,88.03678123571137,88.31033790103442,87.19656721858482,87.7241439819336,11028800,13.569999694824219,0.1356999969482422
2023-07-06 00:00:00-04:00,86.6299140530207,86.78623641439364,85.76039141599998,86.69830322265625,12084600,14.180000305175781,0.1418000030517578
2023-07-07 00:00:00-04:00,86.2781919322774,87.6655267324264,86.0534878662281,86.60060119628906,9705100,15.4399995803833,0.154399995803833
2023-07-10 00:00:00-04:00,86.21957891457009,86.6396859428465,85.83855247658224,86.07302856445312,13642600,14.829999923706055,0.14829999923706055
2023-07-11 00:00:00-04:00,86.17073199371018,87.52875091685259,86.1218868430249,87.4310531616211,13735500,15.069999694824219,0.15069999694824218
2023-07-12 00:00:00-04:00,88.03678610860088,88.6229800601479,87.50920931605042,88.07586669921875,14912100,14.84000015258789,0.1484000015258789
2023-07-13 00:00:00-04:00,88.46666520960736,88.72067786799947,87.03048518236513,88.38850402832031,15325500,13.539999961853027,0.13539999961853028
2023-07-14 00:00:00-04:00,88.32989503590191,88.40804877055422,86.38567460439984,86.5810775756836,17770000,13.609999656677246,0.13609999656677246
2023-07-17 00:00:00-04:00,86.38566771988881,86.45405689092254,83.33745614940163,83.59146881103516,34503400,13.34000015258789,0.13340000152587891
2023-07-18 00:00:00-04:00,83.54261684356419,85.29143402166795,83.34721390380231,83.97248840332031,21885100,13.479999542236328,0.1347999954223633
2023-07-19 00:00:00-04:00,84.2167371054805,85.86785655274672,84.20697254881577,85.03741455078125,17177000,13.300000190734863,0.13300000190734862
2023-07-20 00:00:00-04:00,84.84201158765973,85.1741928606761,84.05065017413786,84.22650909423828,15277500,13.760000228881836,0.13760000228881836
2023-07-21 00:00:00-04:00,84.31444374158859,85.87763002852306,83.9041012850069,85.1741943359375,19901000,13.989999771118164,0.13989999771118164
2023-07-24 00:00:00-04:00,85.47706662196109,85.93625426209567,84.55869879555271,84.6075439453125,13911900,13.600000381469727,0.13600000381469726
2023-07-25 00:00:00-04:00,83.75755627093702,84.32420616105905,83.20067093739883,83.65985107421875,15335400,13.90999984741211,0.1390999984741211
2023-07-26 00:00:00-04:00,83.69892870876504,84.2851225990905,83.4839892097451,83.88455963134766,14983700,13.859999656677246,0.13859999656677247
2023-07-27 00:00:00-04:00,84.60754088427555,84.88109756538782,83.22998546757151,83.39607238769531,16691400,13.1899995803833,0.13189999580383302
2023-07-28 00:00:00-04:00,83.88456890570033,84.58800463340725,83.48399843981034,84.14835357666016,13638300,14.40999984741211,0.14409999847412108
2023-07-31 00:00:00-04:00,84.99833370383118,87.30403622589908,84.88109193947076,86.8448486328125,20837800,13.329999923706055,0.13329999923706054
2023-08-01 00:00:00-04:00,87.06956160617364,87.66552754071066,86.42474307220499,86.98162841796875,13717500,13.630000114440918,0.13630000114440918
2023-08-02 00:00:00-04:00,86.229349668669,86.29773883721197,84.27536490588659,84.31444549560547,15162700,13.930000305175781,0.13930000305175783
