Date,Open,High,Low,Close,Volume,VIX,IV
2023-06-21 00:00:00-04:00,109.45053020889142,110.09574587368822,108.75078449172437,109.67771911621094,2697000,18.0,0.18
2023-06-22 00:00:00-04:00,109.84130366647264,110.12301571409087,106.92419870912514,107.83295440673828,2707700,13.199999809265137,0.13199999809265137
2023-06-23 00:00:00-04:00,107.63302028503466,109.3233063311126,106.11539309604704,106.23353576660156,4297200,12.90999984741211,0.1290999984741211
2023-06-26 00:00:00-04:00,106.04271079981629,108.26915961640051,106.03362130099482,108.1510238647461,2828900,13.4399995803833,0.134399995803833
2023-06-27 00:00:00-04:00,108.80530493434824,110.50467337372568,108.187350883687,109.8412857055664,3670000,14.25,0.1425
2023-06-28 00:00:00-04:00,109.67770835194722,110.01394346449713,108.12373721038608,109.59591674804688,3295000,13.739999771118164,0.13739999771118164
2023-06-29 00:00:00-04:00,109.26876912712035,110.71369410632178,108.84165289469443,110.41380310058594,2925100,13.430000305175781,0.13430000305175782
2023-06-30 00:00:00-04:00,111.36800916201037,111.66789326122476,108.96889476876228,111.44070434570312,6598700,13.539999961853027,0.13539999961853028
2023-07-03 00:00:00-04:00,110.53193894009284,113.33090779656828,110.45924376280824,112.54937744140625,1481700,13.59000015258789,0.13590000152587892
2023-07-05 00:00:00-04:00,112.00413560386022,114.44869055900814,110.95906520346114,112.6766128540039,4228600,13.569999694824219,0.1356999969482422
2023-07-06 00:00:00-04:00,110.5955496413342,111.90415987539951,108.89618116969883,111.7678451538086,2740800,14.180000305175781,0.1418000030517578
2023-07-07 00:00:00-04:00,110.72277798696902,111.34982156400933,109.986688176186,110.85909271240234,2517800,15.4399995803833,0.154399995803833
2023-07-10 00:00:00-04:00,110.46832197770725,111.24076973858286,109.8412853654408,110.69551086425781,1989700,14.829999923706055,0.14829999923706055
2023-07-11 00:00:00-04:00,111.06810449585055,112.17678737682542,109.30511650916891,111.97686004638672,2356900,15.069999694824219,0.15069999694824218
2023-07-12 00:00:00-04:00,113.9034428532795,115.34836810711408,113.45815447522942,113.81256866455078,3743600,14.84000015258789,0.1484000015258789
2023-07-13 00:00:00-04:00,113.90341910011438,115.5937050043537,112.67660047497418,115.36651611328125,2831500,13.539999961853027,0.13539999961853028
2023-07-14 00:00:00-04:00,114.92124073536348,116.2025895528878,114.3305481655811,116.09353637695312,2655400,13.609999656677246,0.13609999656677246
2023-07-17 00:00:00-04:00,116.15713179769159,116.9931921562235,115.51191620210221,116.30253601074219,2811600,13.34000015258789,0.13340000152587891
2023-07-18 00:00:00-04:00,117.91106036401564,117.91106036401564,109.92309636748001,112.68571472167969,6395000,13.479999542236328,0.1347999954223633
2023-07-19 00:00:00-04:00,113.97611753676559,114.86670101170574,111.41342720537223,111.5770034790039,3594100,13.300000190734863,0.13300000190734862
2023-07-20 00:00:00-04:00,112.7674820480555,113.07646256549137,111.14081558244867,112.46759796142578,2709300,13.760000228881836,0.13760000228881836
2023-07-21 00:00:00-04:00,112.75840025993914,115.5664518293131,112.54938341435945,113.99430847167969,3304800,13.989999771118164,0.13989999771118164
2023-07-24 00:00:00-04:00,113.93068486093374,115.80271905987081,113.8761548137698,115.4210433959961,1952700,13.600000381469727,0.13600000381469726
2023-07-25 00:00:00-04:00,115.08481138076213,116.91140518848835,115.08481138076213,115.50283813476562,2817700,13.90999984741211,0.1390999984741211
2023-07-26 00:00:00-04:00,115.84816891773113,117.63841165638064,115.63006257806148,117.48392486572266,2778900,13.859999656677246,0.13859999656677247
2023-07-27 00:00:00-04:00,118.13822564736883,118.37449710672006,113.47631200817902,113.53992462158203,2980000,13.1899995803833,0.13189999580383302
2023-07-28 00:00:00-04:00,114.60316792259582,115.27564511737414,112.11317954919669,112.36763000488281,2318500,14.40999984741211,0.14409999847412108
2023-07-31 00:00:00-04:00,112.7492945183158,114.18512987115892,112.14042999777935,113.36724853515625,2673600,13.329999923706055,0.13329999923706054
2023-08-01 00:00:00-04:00,113.14916470158437,113.32182355555531,111.81329282479425,112.84927368164062,2279200,13.630000114440918,0.13630000114440918
2023-08-02 00:00:00-04:00,112.19497011147763,112.93105995880232,110.83183665598433,112.3948974609375,2096800,13.930000305175781,0.13930000305175783
2023-08-03 00:00:00-04:00,111.17717421380064,112.69480157310915,109.57776909888297,112.51304626464844,2718200,16.09000015258789,0.1609000015258789
2023-08-04 00:00:00-04:00,112.18587424914453,113.80346501516009,110.54102885814147,111.0862808227539,2045100,15.920000076293945,0.15920000076293944
2023-08-07 00:00:00-04:00,111.22259949982389,113.24003808051455,110.97723853366792,113.07646179199219,1518100,17.100000381469727,0.17100000381469727
2023-08-08 00:00:00-04:00,112.14953254819774,112.55846979717192,110.95905799095804,112.15861511230469,1369500,15.770000457763672,0.15770000457763672
2023-08-09 00:00:00-04:00,111.89507625574718,112.71295769499747,111.18624798614864,111.41343688964844,2190800,15.989999771118164,0.15989999771118163
